21.4	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
21.3	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
21.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
21.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
21.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
20.9	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
20.8	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
20.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
20.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
20.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
20.4	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
20.3	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
20.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
20.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
20.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
19.9	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
19.8	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
19.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
19.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
19.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
19.4	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
19.3	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
19.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
19.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
19.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
18.9	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
18.8	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
18.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
18.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
18.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
18.4	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
18.3	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
18.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
18.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
18.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
17.9	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
17.8	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
17.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
17.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
17.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
17.4	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
17.3	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
17.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
17.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
17.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
16.9	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
16.799999999999997	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
16.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
16.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
16.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
16.4	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
16.299999999999997	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
16.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
16.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
16.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
15.9	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
15.799999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
15.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
15.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
15.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
15.399999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
15.299999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
15.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
15.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
15.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
14.899999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
14.799999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
14.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
14.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
14.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
14.399999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
14.299999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
14.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
14.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
14.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
13.899999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
13.799999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
13.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
13.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
13.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
13.399999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
13.299999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
13.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
13.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
13.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
12.899999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
12.799999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
12.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
12.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
12.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
12.399999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
12.299999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
12.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
12.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
12.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
11.899999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
11.799999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
11.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
11.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
11.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
11.399999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
11.299999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
11.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
11.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
11.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
10.899999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
10.799999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
10.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
10.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
10.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
10.399999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
10.299999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
10.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
10.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
10.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
9.899999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
9.799999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
9.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
9.6	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
9.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
9.399999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
9.299999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
9.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
9.1	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
9.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
8.899999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
8.8	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
8.7	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
8.599999999999998	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
8.5	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
8.399999999999999	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
8.3	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
8.2	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
8.099999999999998	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
8.0	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0
7.899999999999999	5.551115123125802e-16	-2.220446049250321e-15	3.9412917374193196e-14	3.441691376337997e-14	-1.0202949596305225e-12	-1.2677636718194708e-11
7.800000000000001	5.551115123125802e-16	1.1102230246251605e-15	7.216449660063543e-15	9.103828801926316e-14	-5.195843755245751e-13	-1.217692613408876e-11
7.699999999999999	-0.0	6.6613381477508446e-15	-2.4424906541753097e-14	1.310063169057666e-13	1.310063169057666e-13	2.351452366156048e-12
7.599999999999998	5.551115123125802e-16	-1.1102230246251605e-15	-9.992007221626445e-15	8.9928064994638e-14	1.6442402994698627e-12	1.829758566884727e-11
7.5	3.3306690738754815e-15	-7.771561172376124e-15	-2.053912595556547e-14	-1.9317880628477792e-13	2.082778394196801e-12	1.2629897128135826e-11
7.399999999999999	4.9960036108132226e-15	-1.1102230246251605e-15	2.109423746787805e-14	-2.4535928844216045e-13	-1.1890488593735469e-12	-5.629940957874189e-12
7.300000000000001	1.831867990631515e-14	-3.3306690738754815e-15	2.7200464103316433e-14	8.881784197001284e-14	-2.9642954757491785e-12	-7.40518757424982e-12
7.199999999999999	4.829470157119362e-14	-0.0	-1.2767564783189119e-14	1.254552017826409e-13	-1.206812427767528e-12	7.119860256921028e-12
7.099999999999998	5.717648576819576e-14	-7.771561172376124e-15	-1.6098233857064827e-14	-1.1102230246251605e-14	1.432187701766457e-12	-1.1890488593735469e-11
7.0	1.0047518372857702e-13	-5.5511151231258024e-15	-2.331468351712837e-14	-6.661338147750963e-15	1.7141843500212478e-12	-2.6041391265607766e-11
6.899999999999999	1.9595436384634084e-13	8.881784197001284e-15	-2.7755575615629012e-15	-1.6986412276764956e-13	1.632027846198986e-13	5.159206395433121e-12
6.800000000000001	3.21409565628984e-13	4.440892098500642e-15	2.331468351712837e-14	-2.0983215165415534e-13	2.8976820942716687e-13	1.5832890554179412e-11
6.699999999999999	5.484501741648196e-13	7.771561172375985e-15	9.436895709313696e-15	5.040412531798139e-13	5.995204332975761e-14	2.5595081609707994e-11
6.599999999999998	9.287015600989467e-13	7.771561172376124e-15	2.053912595556547e-14	9.769962616701413e-14	-1.0125233984581464e-12	-3.232969447708467e-12
6.5	1.5570877920367875e-12	-2.220446049250321e-15	2.498001805406611e-14	-1.1324274851176637e-13	8.3044682241962e-13	-2.192912518239617e-11
6.399999999999999	2.6229018956769416e-12	-3.3306690738754815e-15	-1.7763568394002568e-14	1.2212453270876765e-13	-3.2196467714129656e-13	3.563815909046765e-12
6.300000000000001	4.409805853811137e-12	1.1102230246251605e-15	-8.881784197001284e-15	1.7763568394002568e-14	-1.8141044222375122e-12	7.0676797747637716e-12
6.199999999999999	7.382983113757186e-12	4.9960036108131334e-15	8.881784197001126e-15	-2.4424906541753097e-14	4.196643033083032e-13	4.305444889496296e-12
6.099999999999998	1.2294609774699027e-11	2.220446049250321e-15	5.551115123125802e-16	-1.5432100042289731e-13	1.2889689315898114e-12	-1.1478595851599534e-11
6.0	2.0400903188999635e-11	-2.220446049250321e-15	4.440892098500642e-15	5.4400928206632866e-14	-1.1113332476497857e-12	-7.772671395400748e-12
5.899999999999999	3.374578394499347e-11	5.551115123125704e-15	6.106226635438274e-15	-5.995204332975761e-14	-1.4477308241111835e-12	-3.375077994860428e-13
5.799999999999997	5.558220550483404e-11	-3.885780586188062e-15	-6.106226635438383e-15	1.0436096431476508e-13	1.880717803715022e-12	-8.948397578478793e-13
5.699999999999999	9.119593968875993e-11	-2.7755575615629012e-15	-8.881784197001284e-15	-9.769962616701413e-14	-7.638334409421104e-13	1.2558842854559816e-11
5.599999999999998	1.4905132683651397e-10	-4.440892098500642e-15	5.5511151231258024e-15	1.1102230246251605e-14	-3.2196467714129656e-13	1.0780265569110309e-11
5.5	2.426420175893904e-10	-1.6653345369377407e-15	2.7755575615629012e-15	1.632027846198986e-13	2.6612045900265095e-12	-4.0001335577244536e-12
5.399999999999999	3.934230718982634e-10	4.440892098500563e-15	6.6613381477508446e-15	-1.9317880628477449e-13	-4.707345624410597e-13	-1.2128076321005037e-11
5.299999999999997	6.353378934065313e-10	1.1102230246251605e-15	9.992007221626445e-15	-1.3433698597964442e-13	-8.559819519859987e-13	4.695133171139804e-12
5.199999999999999	1.0218748069945642e-9	1.1102230246251605e-15	-2.8310687127941593e-14	4.440892098500642e-14	-1.7763568394002568e-13	2.5979218776228756e-12
5.099999999999998	1.6368889577123072e-9	-3.3306690738754815e-15	-5.5511151231258024e-15	-0.0	1.6653345369377407e-12	-1.1102230246251606e-12
5.0	2.6112872975048254e-9	1.1102230246251605e-15	4.052314039881836e-14	1.2878587085651861e-13	-1.0924594562311579e-12	3.348432642269484e-12
4.899999999999999	4.148492105393528e-9	-3.3306690738754223e-15	-3.3306690738754223e-15	1.687538997430214e-13	-1.6076029396572039e-12	-4.383160501220056e-12
4.799999999999997	6.5631355905537934e-9	-4.440892098500642e-15	-1.4432899320127086e-14	-3.1086244689504497e-14	1.909583602355276e-13	1.4623857680362614e-11
4.699999999999999	1.0339580858165257e-8	1.1102230246251605e-15	-1.7208456881689986e-14	-7.771561172376124e-14	-7.771561172376124e-14	-2.8532731732866624e-12
4.599999999999998	1.6219954823704142e-8	2.220446049250321e-15	-1.1102230246251605e-15	-1.232347557333928e-13	1.5432100042289731e-13	-1.3723466807391608e-11
4.5	2.5335873954368627e-8	1.1102230246251605e-15	8.326672684688704e-15	2.4091839634365983e-13	-1.3689049893628229e-12	1.4066525722000784e-12
4.399999999999999	3.9404484675208954e-8	3.3306690738754223e-15	-5.551115123125704e-15	-3.330669073875422e-14	-5.329070518200676e-13	-3.86357612569549e-12
4.299999999999997	6.101863958551966e-8	2.220446049250321e-15	1.6098233857064827e-14	-1.2767564783189346e-13	5.939693181744609e-13	-1.6264767310758602e-12
4.199999999999999	9.407398804395261e-8	-1.1102230246251605e-15	5.551115123125802e-16	-1.2212453270876765e-13	1.543210004228973e-12	1.542099781204348e-11
4.099999999999998	1.44394124990122e-7	1.1102230246251605e-15	-1.1102230246251605e-15	-1.2212453270876766e-14	-7.893685705084891e-13	1.4310774787418318e-12
4.0	2.2064024052248578e-7	2.7755575615629012e-15	2.275957200481579e-14	3.3417713041217333e-13	-8.870681966755032e-13	-6.993294832113886e-12
3.8999999999999986	3.3562705725742127e-7	-2.2204460492502815e-15	5.551115123125704e-16	-1.1102230246251408e-13	1.665334536937711e-13	5.7176485768194746e-12
3.799999999999997	5.082151632862537e-7	-1.1102230246251605e-15	-1.8873791418627727e-14	8.881784197001284e-15	1.8962609260597742e-12	-2.0863311078756016e-11
3.6999999999999993	7.660154677235936e-7	1.1102230246251605e-15	-4.77395900588819e-14	-3.1086244689504497e-14	2.4114044094858485e-12	-1.0911271886016077e-11
3.599999999999998	1.1492303009230694e-6	-3.885780586188062e-15	3.441691376337997e-14	1.5654144647214763e-13	-3.84026144217843e-12	2.002953358726252e-11
3.5	1.7160739940180808e-6	1.1102230246251605e-15	3.053113317719191e-14	1.79856129989276e-13	1.8451906669270166e-12	7.396305790052819e-12
3.3999999999999986	2.5503724609965053e-6	3.3306690738754223e-15	-1.9428902930939965e-14	-5.018208071305636e-13	2.5512925105885734e-12	-1.4102052858788538e-11
3.299999999999997	3.772146284775082e-6	-1.1102230246251605e-15	1.831867990631515e-14	-1.1990408665951734e-13	-3.1175062531474505e-12	5.209166431541253e-12
3.1999999999999993	5.552247354656556e-6	1.1102230246251605e-15	-6.661338147750963e-15	2.320366121466585e-13	7.871481244592388e-13	7.448486272210201e-12
3.099999999999998	8.132458549914319e-6	1.2767564783189346e-14	-7.771561172376124e-15	-2.5202062658991144e-13	1.0247358517290231e-12	2.2674084831919653e-11
3.0	1.1852894719610638e-5	1.7763568394002568e-14	-8.326672684688704e-15	-9.769962616701413e-14	-1.2079226507921746e-12	-1.952660255710732e-11
2.8999999999999986	1.718907703562842e-5	3.9412917374192496e-14	-1.2212453270876548e-14	2.375877272697801e-13	-4.314326673693297e-12	-4.92783591710115e-11
2.799999999999997	2.4801706777766252e-5	8.770761894538768e-14	-1.4988010832439667e-14	1.5765166949677278e-13	-1.563194018672226e-12	2.3416824035393886e-11
2.6999999999999993	3.5602952441205056e-5	1.7874590696465083e-13	1.6098233857064827e-14	-3.3306690738754816e-14	2.6312285683616303e-12	3.2607250233240964e-11
2.599999999999998	5.0843993110172475e-5	4.0245584642662066e-13	3.1641356201817075e-14	-9.103828801926316e-14	-8.681944052568755e-13	3.0175861809311864e-12
2.5	7.222963168795919e-5	8.892886427247535e-13	-1.7208456881689986e-14	-1.2878587085651861e-13	-2.3980817331903467e-13	-1.023181539494548e-11
2.3999999999999986	0.00010206698964898419	1.9428902930939965e-12	-1.0547118733938837e-14	4.618527782440586e-13	2.571276525031826e-12	9.232614672782671e-12
2.299999999999997	0.00014345658685910363	4.16722212293054e-12	-1.998401444325289e-14	-3.66373598126303e-14	1.4621637234313364e-12	-1.868505350444145e-12
2.1999999999999993	0.00020053543589249116	8.882339308513597e-12	-2.609024107869127e-14	-2.930988785010424e-13	-1.902922264207525e-12	-2.1886936707460414e-11
2.099999999999998	0.0002787830434680681	1.8765544673726776e-11	2.109423746787805e-14	2.7089441800853916e-13	-6.661338147750963e-15	-5.557776461273553e-12
2.0	0.00038540227145500563	3.924305325142555e-11	-4.440892098500642e-15	-2.4868995751603597e-13	1.4721557306529628e-12	5.913047829153605e-12
1.8999999999999986	0.0005297876708543128	8.133549389555013e-11	-8.881784197001126e-15	-1.6986412276764653e-13	1.7730261703263498e-12	3.174904783520515e-11
1.7999999999999972	0.0007240939057939792	1.6698586957630883e-10	2.7755575615629012e-15	-1.8873791418627727e-14	3.66373598126303e-14	1.6134871216877458e-11
1.6999999999999993	0.0009839159046753955	3.3960723122561495e-10	2.220446049250321e-15	-5.884182030513351e-14	-4.444222767574518e-12	-2.9979352333953205e-11
1.5999999999999979	0.0013290900167078948	6.841116562128516e-10	1.6653345369377408e-14	-1.0658141036401541e-13	8.37108160567371e-13	-3.8575809213625825e-11
1.5	0.0017846212574890226	1.3648465690963055e-9	-3.885780586188062e-15	-2.864375403532914e-13	3.765876499528545e-12	-6.2261307220979e-12
1.3999999999999986	0.002381735196594314	2.696597389828487e-9	9.436895709313696e-15	1.3766765505351747e-13	3.0420110874728855e-13	1.529221194118669e-11
1.2999999999999972	0.0031590436632278453	5.275780368130275e-9	1.3877787807814506e-14	7.460698725481078e-13	4.130029651605597e-13	5.964118088286362e-12
1.1999999999999993	0.004163800752545203	1.022011364426593e-8	-1.5543122344752248e-14	-4.3298697960381257e-14	1.232347557333928e-13	4.009015341921455e-12
1.0999999999999979	0.0054532092483539265	1.960129059064293e-8	2.609024107869127e-14	-5.018208071305726e-13	-4.4986236957811505e-12	1.0489387136658516e-11
1.0	0.007095717386809722	3.7216323911515436e-8	3.3306690738754816e-14	3.2196467714129656e-13	-1.0658141036401541e-12	1.5587531265737253e-11
0.8999999999999986	0.009172222042031367	6.994574086593886e-8	-6.050715484207017e-14	1.0658141036401351e-13	9.947598300641261e-13	-2.5095481248626683e-11
0.7999999999999972	0.011777067544401817	1.3011477395519267e-7	-5.773159728050834e-14	-1.2434497875801799e-13	4.21884749357561e-14	6.703526622686719e-12
0.6999999999999993	0.015018700664733485	2.39544915570101e-7	5.717648576819576e-14	-8.659739592076251e-14	4.742872761198686e-12	4.63762361846422e-11
0.5999999999999979	0.019019813756847647	4.364143219026688e-7	4.440892098500642e-14	-1.7763568394002568e-13	8.215650382226188e-13	-1.8607337892717688e-11
0.5	0.023916782416804144	7.867169732334061e-7	9.436895709313864e-15	2.808864252301656e-13	-1.6064927166326072e-12	-3.9909187066200644e-11
0.3999999999999986	0.029858184927337293	1.4031381934120702e-6	7.938094626069757e-14	1.465494392505186e-13	-4.640732242933089e-13	-1.545208405673271e-11
0.29999999999999716	0.03700218266893498	2.4757042033085686e-6	2.1815882433884404e-13	-2.42028619368285e-13	-1.0746958878371554e-12	1.5023537969227673e-11
0.1999999999999993	0.04551254869393522	4.320822871162215e-6	5.151434834260745e-13	-3.119726699196701e-13	-2.0095036745715404e-13	2.9775071297422177e-11
0.09999999999999787	0.055553161178127	7.458570946417024e-6	1.2878587085651862e-12	4.884981308350706e-13	-2.1760371282653145e-12	-1.549871342376724e-11
0.0	0.0672808346611783	1.2732605751963934e-5	3.384514890569802e-12	3.6415315207705266e-13	1.6409096303959872e-12	-1.83431048128569e-11
-0.10000000000000142	0.08083644908515038	2.149322010258606e-5	8.50264303409164e-12	-3.297362383136668e-13	4.0556447089556395e-12	2.6815216713771025e-11
-0.20000000000000284	0.09633445700756894	3.587213098565924e-5	2.095490447828759e-11	2.8310687127941593e-13	1.0047518372857703e-12	-7.877032359715513e-12
-0.3000000000000007	0.1138510024880894	5.918780674962786e-5	5.1066928463683506e-11	2.1871393585115662e-13	-1.391109449855326e-12	-9.16267062223145e-12
-0.40000000000000213	0.13341106658212912	9.653248002283766e-5	1.2253531522787897e-10	-3.3417713041217333e-13	-5.562217353372054e-13	-9.99311744465107e-12
-0.5	0.1549752548250788	0.00015560603706221753	2.8978763833009783e-10	1.4432899320127086e-14	-9.292566716112593e-13	-3.7414515929867907e-13
-0.6000000000000014	0.17842704680699842	0.0002478766457980584	6.75279276940434e-10	-2.1316282072802703e-13	-2.4891200212095654e-12	3.692379735298293e-11
-0.7000000000000028	0.20356151665773997	0.0003901612829521076	1.5501100403270185e-9	2.775557561562901e-14	-3.6082248300317714e-13	-1.9234613901630905e-11
-0.8000000000000007	0.23007668092330205	0.0006067280240501538	3.504990742087001e-9	2.9976021664879333e-13	1.4654943925052119e-12	-4.6407322429331705e-12
-0.9000000000000021	0.25756870872383575	0.0009320213961211443	7.805696089491249e-9	-2.6534330288541337e-13	-2.2637447472107023e-12	2.327138481916799e-11
-1.0	0.2855322096500489	0.0014140960477843129	1.7119358153294743e-8	3.5527136788005136e-14	7.571721027943595e-13	6.308287225920162e-12
-1.1000000000000014	0.31336667233058946	0.0021188049156744804	3.6971073980040546e-8	-1.687538997430214e-13	1.4965806371946898e-12	-7.238654120555918e-13
-1.2000000000000028	0.34038984359686675	0.0031347177054019794	7.861158501931725e-8	-5.995204332975867e-14	-1.7097434579227471e-13	-4.6118664442929164e-12
-1.3000000000000007	0.3658584099541175	0.004578636130296315	1.6455421636418835e-7	3.286260152890475e-13	7.172040739078536e-13	1.2723155862204338e-12
-1.4000000000000021	0.38899578196559786	0.006601418668555371	3.390606995168367e-7	2.864375403532914e-13	-1.5454304502782234e-12	-9.90318937965643e-13
-1.5	0.4090261206573712	0.009393629350034105	6.876056840576818e-7	4.1133763062362196e-13	7.827072323607381e-14	7.29527549481193e-12
-1.6000000000000014	0.4252130366606733	0.013190290131061912	1.3722773101187774e-6	3.6803893266323414e-13	-2.12940776123102e-12	6.461498003318319e-13
-1.7000000000000028	0.43690070982941076	0.01827376388427233	2.6948276693472648e-6	1.4405143744511457e-12	-5.828670879282092e-14	8.54538662053986e-12
-1.8000000000000007	0.443554604755939	0.024973557780302948	5.206578506111744e-6	4.536926390130718e-12	1.3999912340523274e-12	1.1224354778960373e-12
-1.9000000000000021	0.44479858469933065	0.03366166227429424	9.89580413390815e-6	1.2017609130055049e-11	-5.551115123125802e-14	-3.9412917374193195e-12
-2.0	0.44044513278112946	0.04474198901601128	1.8499980152797477e-5	3.32311955730803e-11	3.1308289294429526e-13	3.643751966819777e-12
-2.1000000000000014	0.4305156320101178	0.05863260853907121	3.4013904300910854e-5	9.001077660997097e-11	8.315570454442304e-13	2.4968915823819415e-12
-2.200000000000003	0.4152482560422578	0.07573987883832205	6.149638289709735e-5	2.383149233509138e-10	-9.248157795127586e-13	-5.7820415122478355e-12
-2.3000000000000007	0.3950919561669722	0.09642424421286357	0.00010931822324034041	6.189798673617041e-10	-1.023625628704398e-12	5.029310301551977e-13
-2.400000000000002	0.37068622276545954	0.12095847996928742	0.0001910410495309385	1.576431762906344e-9	1.0813572259849063e-12	1.107336444761135e-11
-2.5	0.34282763142402717	0.1494804198824051	0.0003281650642367196	3.936858061770479e-9	-3.053113317719191e-13	-3.843592111252306e-12
