1	1.61631152768018e-117
2	5.187580285752811e-115
3	1.582335149058073e-112
4	4.5011139947296896e-110
5	1.2070267496753225e-107
6	3.045556807119218e-105
7	7.467806765712225e-103
8	1.852227679430072e-100
9	5.0129470590824116e-98
10	1.5177261489879038e-95
11	5.0116357549200706e-93
12	1.6636909648972775e-90
13	5.32748635734203e-88
14	1.5835257787380508e-85
15	4.364824193791908e-83
16	1.1001107333674604e-80
17	2.55386077792367e-78
18	5.4102711163308e-76
19	1.0525658704388611e-73
20	1.864490469075625e-71
21	3.019356159187089e-69
22	4.433013917440168e-67
23	5.915692313833231e-65
24	7.128681302206458e-63
25	7.794757687144689e-61
26	7.752822364873936e-59
27	7.156324920461332e-57
28	6.298604868187661e-55
29	5.499023317138064e-53
30	4.8318911953540777e-51
31	4.194945397501717e-49
32	3.420688023467908e-47
33	2.5060581277687028e-45
34	1.589452189025894e-43
35	8.548185334847598e-42
36	3.820996034134584e-40
37	1.32966844875963e-38
38	3.4388615413037054e-9
39	1.1240835412406531e-7
40	2.18150845095523e-6
41	3.137816493621303e-5
42	0.00035580370691243215
43	0.003077145582728338
44	0.019449620566586466
45	0.08428602281490857
46	0.22855670214636345
47	0.33878457305045234
48	0.2281979259287844
49	0.06943037986869871
50	0.02508535043612589
51	0.0027142577557571087
52	2.8464726441596924e-5
53	7.788230430387809e-8
54	1.3330700994537457e-11
55	1.994881336268723e-29
56	8.97499029688041e-30
57	3.6693805602294795e-30
58	3.85127419312952e-31
59	1.1998049133432133e-31
60	1.2076023703743444e-33
61	1.0967894558302062e-36
62	1.2528486560398478e-40
63	3.790122832689887e-46
64	4.920174167186903e-50
65	1.931839692264198e-55
66	2.186529633295827e-56
67	5.219962409612351e-58
68	3.514186542918873e-60
69	3.1204643729588676e-63
70	4.4275183165644276e-67
71	7.131051359324313e-74
72	6.56079467402471e-78
73	5.243626174576759e-83
74	7.43098266492237e-86
75	1.570843958557836e-87
76	1.372339100900709e-89
77	2.5743771120467864e-92
78	6.3633161203627336e-96
79	8.969786792801119e-100
80	1.1413682985407677e-103
81	1.858897999812966e-110
82	1.3383229088268189e-112
83	9.341046696373383e-114
84	8.594577477778897e-116
85	4.7867081249117565e-119
86	6.849294783119035e-123
87	1.0211156020286087e-128
88	1.1590027603706582e-132
89	9.725314380106525e-137
90	2.104530835714121e-140
91	3.199844232201132e-144
92	2.6569060662689933e-146
93	9.809561126620211e-149
94	5.9407981674647646e-151
95	3.504685940871505e-154
96	1.3514652531236947e-157
97	5.493795853275215e-165
98	3.3884466499092283e-168
99	1.0278461607468665e-172
