1	1.4083671195112493e-108
2	4.36575462734666e-106
3	1.3303916620642822e-103
4	3.8484328213599364e-101
5	1.0576900932792611e-98
6	2.721582030767877e-96
7	6.603090086156388e-94
8	1.495524989606357e-91
9	3.1856655018844025e-89
10	6.328176778107056e-87
11	1.1797615307922185e-84
12	2.0481265286032853e-82
13	3.3279679969305825e-80
14	5.024988333117172e-78
15	7.07992922510538e-76
16	9.251094539487618e-74
17	1.1258308501449308e-71
18	1.2714845689697032e-69
19	1.3419240676124057e-67
20	1.3266840467294173e-65
21	1.245825467850599e-63
22	1.1229404799802131e-61
23	9.881207396294554e-60
24	8.51854375991217e-58
25	7.176749058854507e-56
26	5.791743665796985e-54
27	4.3916655204765454e-52
28	3.0559616476499617e-50
29	1.9240133316515105e-48
30	1.0814236514343272e-46
31	5.408752284150898e-45
32	2.4072524217256416e-43
33	9.62130059837516e-42
34	3.4692433559893575e-40
35	1.1359658600144166e-38
36	8.287343846596034e-10
37	3.615925913320842e-8
38	7.002466877008854e-7
39	9.280040830625094e-6
40	9.967429853406189e-5
41	0.0008531481799454623
42	0.00568460303908425
43	0.02828886038474947
44	0.0995421595946752
45	0.22919261921998388
46	0.30983578058110417
47	0.21464178590026406
48	0.07591422956003764
49	0.02688350786740779
50	0.008122105623698955
51	0.0009220561693278058
52	9.431598753436893e-6
53	2.0694285139756887e-8
54	1.2631429508402186e-11
55	6.695179952799199e-29
56	1.8888404664495259e-29
57	3.806331224435573e-30
58	9.517945321998067e-31
59	3.0255205944796262e-31
60	1.5767741782572873e-32
61	1.2410748268557374e-33
62	1.1331919672634717e-35
63	9.000810747783449e-39
64	9.264713848931297e-43
65	4.059118492788962e-56
66	1.181207178728785e-56
67	9.137013558319442e-58
68	9.750171603005529e-60
69	2.2404572416768374e-62
70	3.269178580781456e-65
71	4.682570219981636e-68
72	1.388222099137851e-71
73	8.98772686004613e-75
74	7.156997303262372e-79
75	4.66079442334401e-86
76	2.2948777821591e-88
77	5.839504874909321e-91
78	3.129961870432013e-93
79	6.104783179001587e-96
80	1.4112113245221044e-99
81	4.0971016233181303e-103
82	7.462654895006315e-107
83	4.988832204035147e-111
84	1.3594770296964946e-114
85	7.692654941978453e-119
86	2.6822391890081396e-121
87	2.398353551350959e-124
88	1.0786244898793396e-127
89	8.079315286964601e-131
90	1.3224443300641733e-134
91	1.799865783202645e-138
92	4.886328701892351e-142
93	9.150189822348029e-147
94	1.1984027078305263e-149
95	1.315867932840725e-152
96	3.5064434756914016e-155
97	8.781647818049532e-157
98	2.366890099845684e-159
99	9.055108630931068e-166
