1	5.226042146105313e-129
2	3.639444387366343e-126
3	2.473504981223381e-123
4	1.5943469446989317e-120
5	9.978466974865369e-118
6	5.920472276987683e-115
7	3.4024703488292584e-112
8	1.8525862571579176e-109
9	9.745030489034969e-107
10	4.852307247118483e-104
11	2.327566486031747e-101
12	1.0554971560457713e-98
13	4.596191478975099e-96
14	1.8886105183530932e-93
15	7.423808217167715e-91
16	2.7466790598237395e-88
17	9.67759063090319e-86
18	3.198468710377902e-83
19	1.0012681205492389e-80
20	2.927211302472682e-78
21	8.053683899669998e-76
22	2.0577544420023276e-73
23	4.910028139520636e-71
24	1.0803176019154274e-68
25	2.1990973460863801e-66
26	4.0902574115014756e-64
27	6.956091662904155e-62
28	1.0677566873142837e-59
29	1.475041464449582e-57
30	1.806258180083988e-55
31	1.9417185355854521e-53
32	1.789015408144286e-51
33	1.3710387540664532e-49
34	8.28408241085352e-48
35	3.9355118404279776e-46
36	2.802007835726356e-44
37	5.31511397973462e-42
38	8.657892154412502e-40
39	8.040198952787132e-38
40	9.166639690497226e-9
41	3.0241371569769045e-7
42	6.75782397358309e-6
43	0.00011245150168383628
44	0.0013978499076263248
45	0.01230399274410238
46	0.0711712119938303
47	0.2413186761743112
48	0.4002897202900883
49	0.24086099782546422
50	0.03198869599167091
51	0.0005490026779553413
52	3.3148876263173615e-7
53	1.8388208612018475e-13
54	1.6981914261450847e-29
55	6.397573375107772e-31
56	2.0889253532263095e-32
57	3.660356565647372e-33
58	1.3779435255351487e-36
59	2.6906479246186804e-41
60	3.731052124688709e-44
61	1.0889571816029907e-44
62	4.874449191747125e-48
63	1.2249359922606638e-53
64	4.558029147334944e-55
65	6.825667576651816e-56
66	4.9231611179631114e-58
67	7.299353636407049e-59
68	3.094532845707394e-62
69	9.102887040542799e-64
70	4.897223169667646e-66
71	1.9202215468564582e-67
72	6.7646133230070976e-71
73	1.3690607860009412e-72
74	3.871334041516197e-75
75	1.7283947706168705e-76
76	1.5339437158494355e-79
77	3.8095658574681617e-81
78	3.1396513018289885e-84
79	4.320930785536581e-86
80	3.5670183103597275e-89
81	1.2375574886497684e-90
82	3.2813746513823594e-93
83	5.958488073053318e-94
84	3.579907098736572e-97
85	4.146878156281532e-99
86	1.1008589158281552e-101
87	1.3278308164163484e-103
88	4.563516830434489e-107
89	1.261700618950272e-108
90	3.383381062774739e-111
91	1.0239545590350909e-111
92	5.641385593282841e-113
93	6.0543415639392775e-115
94	2.4411890500061584e-118
95	5.69049998692789e-120
96	6.209805623960937e-121
97	9.155424231852239e-122
98	4.766699087591476e-125
99	1.3707695049614647e-134
