1	2.5595521705028678e-117
2	9.414708808680535e-115
3	3.3443685028270874e-112
4	1.1253470135062998e-109
5	3.6274919984132834e-107
6	1.1057709430135982e-104
7	3.2204560062470777e-102
8	8.860577775366403e-100
9	2.325743454536871e-97
10	5.770923147399934e-95
11	1.3675942280903503e-92
12	3.0757292142950896e-90
13	6.640172652035577e-88
14	1.3709635735816245e-85
15	2.7381301484720645e-83
16	5.266002233196258e-81
17	9.81757854807668e-79
18	1.7553598219650302e-76
19	3.0054712388319416e-74
20	4.845530407193397e-72
21	7.306345656218627e-70
22	1.0113050824597105e-67
23	1.2726819723372755e-65
24	1.426382196646386e-63
25	1.3996134561665485e-61
26	1.162406136550761e-59
27	7.764165858606729e-58
28	3.7036950758589443e-56
29	8.765429629037436e-55
30	9.827697350981095e-54
31	1.184944927013446e-50
32	3.1378253988747e-48
33	4.758781668717845e-46
34	5.242949837909177e-44
35	4.629014488861084e-42
36	3.610436660304381e-40
37	2.8571222175891634e-38
38	3.5618458744953867e-9
39	1.1529443452264602e-7
40	2.242584148511657e-6
41	3.231877496455476e-5
42	0.0003671550520956144
43	0.0031810389608132117
44	0.020141508238084947
45	0.08744108716129789
46	0.23757523334545871
47	0.35271179307769035
48	0.23446113814076364
49	0.05556721674185966
50	0.008015211177744997
51	0.0005026737048906254
52	1.2638676829319598e-6
53	3.1622859268448763e-10
54	2.58897303090985e-28
55	3.157625584888592e-30
56	1.3736797949577178e-32
57	9.26186628783527e-34
58	3.961632239463883e-36
59	1.0222359260594065e-37
60	2.221869277623529e-40
61	1.0710231560885542e-44
62	9.740005159759119e-57
63	2.7229253442189315e-57
64	6.778356223909258e-60
65	9.35181167947119e-63
66	2.0501947000996006e-65
67	2.1280629516962527e-69
68	2.9042673414122506e-72
69	2.563510811835896e-76
70	5.931031960464859e-82
71	5.086658909670846e-86
72	5.441771739868081e-90
73	8.051079568364045e-93
74	1.366933310108416e-95
75	6.35851024085547e-100
76	4.849159589309543e-103
77	3.0282940821965254e-107
78	1.3814561624914562e-112
79	8.537588380692176e-117
80	4.88125416590335e-120
81	3.9858180183194513e-123
82	6.726730701876102e-126
83	2.7762928544357218e-130
84	2.2835466443551732e-133
85	1.4807175827332338e-137
86	2.1633739476227683e-143
87	2.5031487267737234e-147
88	3.506003060840565e-150
89	2.4989081745463458e-154
90	1.5682675106743508e-157
91	2.399307392487154e-161
92	1.6492865249193111e-164
93	1.0092351566741196e-168
94	2.696858865500729e-174
95	1.7910264195706534e-177
96	3.2561434719007965e-180
97	6.8402839572961735e-183
98	6.906791114540557e-187
99	6.53665151241741e-194
