1	1.8449103826513806e-129
2	1.2587995789877374e-126
3	8.360820854631875e-124
4	5.25411074555945e-121
5	3.194021642516046e-118
6	1.8342100169871116e-115
7	1.0149920704185431e-112
8	5.2950624890094214e-110
9	2.650429151078991e-107
10	1.2475429792378117e-104
11	5.607307411832487e-102
12	2.3626297088900213e-99
13	9.455626709899414e-97
14	3.5344772018289843e-94
15	1.247723359915929e-91
16	4.097326215667044e-89
17	1.2635088759276694e-86
18	3.612001149593082e-84
19	9.658539095523718e-82
20	2.3939293671290265e-79
21	5.562248222732618e-77
22	1.2088408215027112e-74
23	2.499534033276719e-72
24	4.938482921807916e-70
25	9.470375304994522e-68
26	1.7508628544090183e-65
27	3.1006948593883097e-63
28	5.1089847787821226e-61
29	7.652866475715336e-59
30	1.0053956404479214e-56
31	1.1236118631360178e-54
32	1.018161228066826e-52
33	6.995769414088006e-51
34	3.1602974913838154e-49
35	5.922573689607922e-48
36	8.865089521387235e-47
37	1.0854230430912576e-43
38	2.714049915632704e-41
39	4.5108908384596564e-39
40	9.093479091548313e-9
41	2.9995143509216004e-7
42	6.701220982645252e-6
43	0.00011148397047454895
44	0.0013855777393198246
45	0.012194061049775986
46	0.07052400272095347
47	0.23907523340786743
48	0.39645189924687213
49	0.2393586196145287
50	0.038681181219425535
51	0.0022054838051035574
52	5.446370435659057e-6
53	5.893605360599604e-10
54	5.5277369865007996e-30
55	3.829988433485981e-32
56	8.58747183390613e-33
57	1.0493240774179727e-34
58	6.640162925378376e-37
59	1.88040858071371e-39
60	2.1413788836823773e-42
61	6.359846516006604e-47
62	3.1213308946835904e-58
63	8.049107770712942e-62
64	4.286652783196282e-64
65	1.1201010013901372e-65
66	4.178183634315049e-68
67	8.81385071586392e-71
68	1.1743702178124958e-73
69	5.847553282609554e-78
70	3.469861719891474e-88
71	9.202560765464392e-92
72	5.011086662734822e-94
73	4.5438797587236346e-96
74	9.199986227939586e-99
75	1.5920323636790916e-102
76	1.807919678967803e-105
77	6.553272177887728e-110
78	1.652235297240928e-118
79	2.8734244814281087e-122
80	8.307185031424626e-125
81	5.078605834235959e-127
82	9.204539175588544e-130
83	1.2265784932468949e-132
84	2.75591115037313e-135
85	1.7228121557438472e-139
86	2.1338476965730802e-149
87	5.472406419633634e-153
88	1.6198499982474236e-155
89	5.6064045830021736e-158
90	1.0103801985615758e-160
91	2.763271638101101e-163
92	6.342879806154879e-166
93	3.2755603707239197e-170
94	1.7780152230015262e-179
95	2.1400837398975486e-183
96	2.2649060338027576e-186
97	9.621259150135846e-189
98	1.0310026658492776e-191
99	2.643973243293779e-195
